transaction_id,transaction_amount,transaction_time,merchant_category,payment_method,card_present,customer_age,account_age_days,average_transaction_amount,transaction_amount_deviation,billing_country,transaction_country,location_mismatch,distance_from_home_km,international_transaction,device_type,device_trust_score,new_device,ip_risk_score,vpn_or_proxy,failed_authentication_attempts,transactions_last_1h,transactions_last_24h,transactions_last_7d,amount_spent_last_24h,unique_merchants_last_24h,merchant_risk_score,is_new_merchant,transaction_hour,day_of_week,is_weekend,is_night,authentication_method,authentication_success,cvv_match,previous_fraud_count,is_fraud
TXN109144,224.64,2025-07-14 18:04:06,electronics,debit_card,1,23,2015,32.31,5.953,US,AE,1,72.8,1,mobile,51.4,0,40.0,1,0,0,2,11,81.35,1,24.0,0,18,0,0,0,biometric,1,1,0,1
TXN109145,79.99,2025-07-14 18:05:44,grocery,debit_card,1,64,1041,93.7,-0.146,US,US,0,44.2,0,mobile,82.4,1,3.3,0,0,0,0,4,0.0,0,7.2,0,18,0,0,0,pin,1,1,0,0
TXN109146,32.7,2025-07-14 18:09:03,utilities,credit_card,1,24,89,21.85,0.497,US,US,0,0.0,0,mobile,50.6,0,18.7,0,0,0,0,8,0.0,0,23.2,0,18,0,0,0,biometric,1,1,0,0
TXN109147,115.02,2025-07-14 18:11:58,utilities,credit_card,1,69,658,70.89,0.623,US,US,0,0.0,0,mobile,99.7,0,11.4,0,0,0,1,8,46.31,1,17.3,0,18,0,0,0,biometric,1,1,1,0
TXN109148,127.09,2025-07-14 18:17:08,jewelry,debit_card,1,36,700,143.96,-0.117,US,US,0,13.8,0,mobile,100.0,0,1.8,0,0,1,3,5,547.5,3,68.3,0,18,0,0,0,pin,0,1,0,0
TXN109149,72.44,2025-07-14 18:17:29,online_retail,credit_card,0,53,3115,110.57,-0.345,US,US,0,0.0,0,mobile,72.0,0,20.5,0,2,0,1,8,66.28,1,30.1,0,18,0,0,0,otp,1,1,0,0
TXN109150,59.47,2025-07-14 18:19:58,grocery,credit_card,0,42,478,106.58,-0.442,AU,AU,0,14.0,0,mobile,93.3,0,8.3,0,0,0,1,11,73.09,1,0.0,0,18,0,0,0,password,1,1,0,0
TXN109151,6.22,2025-07-14 18:27:51,travel,debit_card,1,21,192,15.6,-0.601,CA,CA,0,0.0,0,mobile,57.9,0,18.2,0,0,1,1,6,17.23,1,40.7,0,18,0,0,0,pin,1,1,0,0
TXN109152,34.06,2025-07-14 18:31:39,travel,credit_card,1,56,531,44.56,-0.236,CA,CA,0,19.8,0,pos_terminal,83.3,0,14.1,0,0,1,1,5,42.85,1,35.8,0,18,0,0,0,pin,1,1,0,0
TXN109153,37.02,2025-07-14 18:34:47,utilities,debit_card,1,21,1074,23.58,0.57,AU,AU,0,12.5,0,pos_terminal,55.6,1,5.1,0,0,0,1,5,6.56,1,3.0,0,18,0,0,0,pin,1,1,0,0
TXN109154,71.98,2025-07-14 18:38:10,clothing,credit_card,1,42,167,88.8,-0.189,FR,FR,0,28.0,0,mobile,65.0,0,12.9,0,0,0,1,5,90.54,1,47.0,1,18,0,0,0,pin,1,1,0,0
TXN109155,34.18,2025-07-14 18:42:10,gas_station,credit_card,0,50,167,51.47,-0.336,AU,MX,0,10.2,0,mobile,68.9,0,21.9,0,0,3,24,50,1322.3,3,16.4,0,18,0,0,0,biometric,1,1,0,1
TXN109156,19.6,2025-07-14 18:42:17,online_retail,debit_card,1,53,1281,39.81,-0.508,US,US,0,0.0,0,desktop,73.9,0,3.3,0,0,0,2,10,87.79,1,34.0,0,18,0,0,0,biometric,1,1,0,0
TXN109157,11.49,2025-07-14 18:44:57,grocery,credit_card,1,37,358,11.9,-0.034,US,US,0,0.0,0,mobile,85.0,0,0.0,0,0,0,2,9,34.53,1,15.0,0,18,0,0,0,biometric,1,1,0,0
TXN109158,7.12,2025-07-14 18:47:46,grocery,debit_card,0,42,96,14.07,-0.494,US,US,0,3.1,0,mobile,69.9,0,9.8,0,0,0,2,6,22.77,1,0.0,0,18,0,0,0,password,1,1,0,0
TXN109159,19.6,2025-07-14 18:48:43,restaurant,credit_card,0,51,1101,16.31,0.202,US,US,0,19.9,0,mobile,55.7,0,9.8,0,0,0,1,8,19.4,1,7.9,0,18,0,0,0,none,1,1,1,0
TXN109160,62.55,2025-07-14 18:48:44,entertainment,debit_card,1,60,916,82.91,-0.246,GB,GB,0,6.6,0,desktop,82.7,0,11.8,0,1,1,3,12,24.87,1,22.0,0,18,0,0,0,biometric,1,1,0,0
TXN109161,18.58,2025-07-14 18:52:24,restaurant,digital_wallet,0,28,12,20.74,-0.104,US,US,0,0.5,0,mobile,61.5,0,10.5,0,0,0,1,11,32.72,1,15.4,0,18,0,0,0,otp,0,1,1,0
TXN109162,46.66,2025-07-14 18:57:20,digital_goods,credit_card,1,37,510,72.53,-0.357,GB,GB,0,35.5,0,pos_terminal,46.0,0,22.1,0,0,0,0,11,0.0,0,24.0,0,18,0,0,0,pin,1,1,0,0
TXN109163,13.23,2025-07-14 19:00:44,electronics,credit_card,0,39,1443,28.18,-0.531,US,US,0,43.9,0,tablet,100.0,0,27.5,0,1,1,5,11,100.4,3,36.4,0,19,0,0,0,biometric,1,1,0,0
TXN109164,71.31,2025-07-14 19:07:49,online_retail,credit_card,0,58,847,63.22,0.128,US,US,0,7.0,0,pos_terminal,68.0,0,10.2,0,0,0,2,6,73.71,1,30.4,0,19,0,0,0,password,1,1,0,0
TXN109165,26.63,2025-07-14 19:14:05,utilities,debit_card,0,50,709,35.67,-0.253,US,US,0,0.1,0,pos_terminal,100.0,0,29.6,0,1,0,0,4,0.0,0,14.1,0,19,0,0,0,none,0,1,0,0
TXN109166,59.22,2025-07-14 19:18:02,online_retail,debit_card,1,47,986,43.6,0.358,US,US,0,6.0,0,mobile,78.3,0,26.4,1,0,0,3,10,13.08,1,39.9,1,19,0,0,0,pin,1,1,0,0
TXN109167,13.5,2025-07-14 19:21:46,digital_goods,credit_card,1,37,2379,27.49,-0.509,US,US,0,0.0,0,desktop,72.7,0,19.6,0,0,0,1,3,47.74,1,49.4,0,19,0,0,0,pin,1,1,0,0
TXN109168,19.88,2025-07-14 19:24:09,online_retail,credit_card,0,50,30,44.04,-0.549,US,US,0,6.1,0,pos_terminal,83.8,0,10.6,0,1,0,1,8,32.71,1,60.6,1,19,0,0,0,password,1,1,0,0
TXN109169,8.39,2025-07-14 19:28:06,gas_station,credit_card,1,34,694,32.75,-0.744,US,US,0,0.0,0,desktop,85.5,0,17.8,0,0,0,2,8,30.96,1,16.1,0,19,0,0,0,biometric,1,1,0,0
TXN109170,80.22,2025-07-14 19:29:51,gas_station,debit_card,1,39,261,73.29,0.095,US,US,0,0.0,0,desktop,84.8,0,45.7,0,0,0,1,4,35.57,1,28.4,0,19,0,0,0,pin,1,1,0,0
TXN109171,55.51,2025-07-14 19:30:45,online_retail,credit_card,0,24,2211,56.37,-0.015,US,US,0,21.3,0,mobile,64.0,0,35.0,0,0,0,1,8,50.59,1,38.9,0,19,0,0,0,password,1,1,0,0
TXN109172,24.77,2025-07-14 19:34:10,grocery,credit_card,1,31,36,25.62,-0.033,US,US,0,0.0,0,desktop,61.6,1,20.9,0,0,0,3,6,114.42,2,9.2,0,19,0,0,0,none,1,1,0,0
TXN109173,48.62,2025-07-14 19:34:57,grocery,credit_card,1,45,406,46.51,0.045,US,US,0,0.0,0,pos_terminal,100.0,0,19.0,0,2,0,1,7,52.27,1,18.8,0,19,0,0,0,pin,0,1,0,0
TXN109174,146.34,2025-07-14 19:37:39,online_retail,debit_card,1,40,2898,87.66,0.669,DE,DE,0,6.1,0,mobile,90.7,0,28.7,0,1,0,1,7,54.45,1,36.6,0,19,0,0,0,pin,1,1,0,0
TXN109175,102.94,2025-07-14 19:37:57,atm_withdrawal,debit_card,1,46,129,55.52,0.854,US,US,0,27.2,0,mobile,69.6,0,12.9,0,1,1,1,3,44.3,1,31.5,0,19,0,0,0,pin,1,1,0,0
TXN109176,42.13,2025-07-14 19:45:54,online_retail,digital_wallet,1,34,1323,34.4,0.225,AU,AU,0,35.2,1,mobile,93.7,0,29.3,0,1,0,2,7,88.78,1,26.6,0,19,0,0,0,biometric,1,1,0,0
TXN109177,19.97,2025-07-14 19:47:00,grocery,credit_card,0,41,15,27.29,-0.268,AU,AU,0,0.0,0,pos_terminal,80.8,0,12.3,0,0,0,2,12,80.44,2,0.0,0,19,0,0,0,otp,1,1,0,0
TXN109178,487.41,2025-07-14 19:59:49,grocery,credit_card,0,18,196,318.03,0.533,US,US,1,352.4,0,pos_terminal,63.2,0,66.0,0,0,6,14,47,4545.27,6,7.4,0,19,0,0,0,otp,1,0,0,1
TXN109179,33.08,2025-07-14 20:09:21,gas_station,debit_card,1,20,706,39.18,-0.156,CA,CA,0,10.7,0,desktop,65.0,0,20.1,0,1,1,3,10,143.04,1,0.0,0,20,0,0,0,pin,1,1,0,0
TXN109180,191.24,2025-07-14 20:12:48,clothing,credit_card,0,35,698,135.32,0.413,US,US,0,13.5,0,mobile,66.5,0,15.0,0,0,0,1,8,54.29,1,9.3,0,20,0,0,0,password,1,1,1,0
TXN109181,20.82,2025-07-14 20:14:53,online_retail,credit_card,1,18,2148,38.07,-0.453,US,US,0,1.3,0,mobile,74.6,0,13.4,0,0,0,0,3,0.0,0,13.6,0,20,0,0,0,pin,1,1,0,0
TXN109182,56.63,2025-07-14 20:35:50,online_retail,credit_card,1,36,873,93.6,-0.395,US,US,0,0.0,0,desktop,66.9,0,25.8,0,2,0,0,3,0.0,0,25.4,0,20,0,0,0,pin,1,0,0,0
TXN109183,49.71,2025-07-14 20:41:05,clothing,debit_card,1,35,294,52.98,-0.062,US,US,0,39.9,0,pos_terminal,71.9,0,18.4,0,0,0,1,7,48.22,1,18.6,0,20,0,0,0,biometric,1,1,1,0
TXN109184,48.37,2025-07-14 20:52:26,grocery,debit_card,0,32,320,45.82,0.056,US,US,0,17.9,0,desktop,86.8,0,16.8,0,0,0,2,9,114.53,2,8.3,0,20,0,0,0,biometric,1,1,0,0
TXN109185,90.72,2025-07-14 20:58:46,grocery,debit_card,1,38,198,56.05,0.619,US,US,0,27.5,0,pos_terminal,56.6,0,7.4,0,0,0,1,8,48.37,1,28.5,0,20,0,0,0,biometric,1,1,0,0
TXN109186,37.95,2025-07-14 21:03:21,gas_station,debit_card,1,58,149,32.25,0.177,RU,RU,0,0.0,0,mobile,93.7,0,3.2,0,0,0,2,5,52.87,2,4.1,0,21,0,0,0,biometric,1,1,0,0
TXN109187,21.72,2025-07-14 21:13:40,electronics,debit_card,1,48,690,23.62,-0.08,US,US,0,0.0,0,desktop,88.2,0,25.5,0,0,0,2,7,50.62,1,24.7,0,21,0,0,0,biometric,1,1,0,0
TXN109188,96.97,2025-07-14 21:16:30,clothing,credit_card,1,19,93,74.05,0.31,US,US,0,0.0,0,pos_terminal,86.4,0,0.0,0,0,0,3,8,156.77,3,31.9,0,21,0,0,0,none,1,1,0,0
TXN109189,46.3,2025-07-14 21:18:30,digital_goods,debit_card,0,59,1139,26.78,0.729,US,US,0,30.3,0,mobile,73.4,0,3.9,0,0,0,2,11,38.6,1,41.3,0,21,0,0,0,otp,1,1,0,0
TXN109190,24.39,2025-07-14 21:22:18,grocery,credit_card,0,43,316,85.19,-0.714,US,US,0,34.1,0,pos_terminal,47.4,0,24.1,0,1,0,1,7,139.31,1,8.4,0,21,0,0,0,otp,1,1,0,0
TXN109191,108.91,2025-07-14 21:26:35,grocery,digital_wallet,1,63,780,76.46,0.424,US,US,0,12.7,0,pos_terminal,73.8,0,18.6,0,0,0,1,11,42.83,1,2.3,0,21,0,0,0,pin,1,1,0,0
TXN109192,20.85,2025-07-14 21:33:45,restaurant,debit_card,1,39,543,17.7,0.178,CA,CA,0,25.4,1,desktop,92.1,0,14.2,0,1,0,2,11,14.5,2,7.9,0,21,0,0,0,biometric,1,1,0,0
TXN109193,58.7,2025-07-14 21:40:58,clothing,credit_card,0,51,527,55.66,0.055,GB,GB,0,13.0,0,mobile,55.0,1,11.5,0,0,0,3,7,212.08,1,11.1,0,21,0,0,0,password,1,1,0,0
TXN109194,58.78,2025-07-14 21:42:57,electronics,credit_card,0,62,1077,54.49,0.079,US,US,0,16.2,0,desktop,65.2,0,13.6,0,0,0,4,8,394.52,3,36.0,0,21,0,0,0,biometric,1,1,0,0
TXN109195,10.65,2025-07-14 21:50:21,entertainment,debit_card,0,46,685,14.77,-0.279,CA,CA,0,14.9,0,desktop,69.3,0,25.8,0,0,0,0,10,0.0,0,39.6,1,21,0,0,0,otp,1,1,0,0
TXN109196,109.16,2025-07-14 22:08:28,clothing,credit_card,0,33,104,65.29,0.672,DE,DE,0,8.5,0,desktop,100.0,0,13.5,0,0,0,2,6,96.63,1,14.0,1,22,0,0,1,otp,1,1,0,0
TXN109197,167.27,2025-07-14 22:13:27,home_improvement,credit_card,0,18,1249,119.79,0.396,US,US,0,0.0,0,pos_terminal,100.0,0,22.2,1,0,0,3,8,403.04,2,17.6,0,22,0,0,1,otp,1,1,0,0
TXN109198,14.31,2025-07-14 22:21:25,grocery,debit_card,0,45,454,85.85,-0.833,US,US,0,14.8,0,mobile,55.0,1,12.3,0,0,0,3,7,268.82,3,0.0,0,22,0,0,1,otp,1,1,0,0
TXN109199,26.78,2025-07-14 22:25:53,grocery,debit_card,0,23,1096,52.54,-0.49,US,US,0,39.0,0,mobile,69.1,0,22.1,0,0,0,2,10,65.95,2,7.5,0,22,0,0,1,biometric,1,1,0,0
TXN109200,22.94,2025-07-14 23:06:43,grocery,debit_card,1,29,727,31.59,-0.274,BR,BR,0,35.7,0,pos_terminal,69.9,0,38.5,0,0,0,3,11,140.76,2,6.3,0,23,0,0,1,biometric,1,1,0,0
TXN109201,39.23,2025-07-14 23:13:43,electronics,digital_wallet,1,29,443,51.56,-0.239,SG,SG,0,11.7,0,desktop,89.2,0,34.3,0,0,0,0,6,0.0,0,27.7,0,23,0,0,1,pin,1,1,0,0
TXN109202,43.51,2025-07-14 23:19:30,digital_goods,credit_card,1,52,411,38.95,0.117,US,US,0,3.3,0,desktop,97.2,0,0.0,0,0,0,0,4,0.0,0,67.6,1,23,0,0,1,pin,1,1,0,0
TXN109203,169.18,2025-07-14 23:26:28,clothing,credit_card,0,44,1909,35.6,3.752,US,US,0,145.7,0,desktop,75.6,0,44.7,0,0,0,0,5,0.0,0,23.0,1,23,0,0,1,otp,1,1,1,1
TXN109204,19.87,2025-07-14 23:54:41,online_retail,debit_card,1,45,1581,23.99,-0.172,GB,RU,1,2.7,1,mobile,90.3,0,21.6,0,0,0,1,7,21.48,1,39.9,0,23,0,0,1,pin,0,0,0,0
TXN109205,168.43,2025-07-15 00:05:26,healthcare,credit_card,1,43,647,154.54,0.09,US,US,0,16.1,0,pos_terminal,95.8,0,15.6,0,0,1,3,8,611.7,1,5.7,0,0,1,0,1,biometric,1,1,0,0
TXN109206,48.5,2025-07-15 01:12:06,clothing,debit_card,1,41,353,53.28,-0.09,US,US,0,14.1,0,desktop,78.3,0,20.3,0,0,0,1,3,79.43,1,27.5,0,1,1,0,1,pin,1,1,3,0
TXN109207,34.24,2025-07-15 01:22:33,entertainment,credit_card,0,29,1479,43.56,-0.214,GB,CA,1,885.7,1,mobile,0.4,1,84.5,0,0,0,2,8,63.84,2,23.4,0,1,1,0,1,password,1,1,0,1
TXN109208,113.15,2025-07-15 04:43:50,entertainment,credit_card,0,74,1149,86.69,0.305,GB,GB,0,7.6,0,tablet,93.3,0,8.6,0,0,1,1,10,34.67,1,19.3,0,4,1,0,1,otp,1,1,0,0
TXN109209,803.19,2025-07-15 05:17:58,electronics,digital_wallet,1,46,839,104.88,6.658,US,US,0,0.0,0,mobile,35.8,0,89.4,0,1,1,3,10,387.96,1,37.5,1,5,1,0,1,biometric,1,0,0,1
TXN109210,91.34,2025-07-15 05:24:07,grocery,credit_card,0,39,33,34.72,1.631,US,US,1,410.5,0,pos_terminal,11.6,1,82.1,1,1,1,4,10,185.95,4,24.9,1,5,1,0,1,biometric,1,0,0,1
TXN109211,190.58,2025-07-15 05:45:36,restaurant,credit_card,1,36,841,41.31,3.613,US,US,1,411.1,0,mobile,82.6,0,84.2,0,0,1,4,10,161.55,4,27.8,1,5,1,0,1,pin,1,1,0,1
TXN109212,20.12,2025-07-15 05:59:32,grocery,credit_card,0,27,1763,22.69,-0.113,US,US,0,2.5,0,pos_terminal,72.0,0,37.4,0,0,0,3,8,44.36,1,22.7,0,5,1,0,1,biometric,1,1,0,0
TXN109213,22.35,2025-07-15 06:32:06,clothing,digital_wallet,1,40,1856,20.15,0.109,US,US,0,0.0,0,mobile,67.0,0,26.2,0,0,0,0,5,0.0,0,16.7,0,6,1,0,0,pin,1,1,0,0
TXN109214,29.2,2025-07-15 06:55:19,home_improvement,debit_card,0,28,114,38.0,-0.232,US,US,0,0.0,0,desktop,78.5,0,9.3,0,0,0,2,8,70.38,1,12.2,0,6,1,0,0,password,1,1,0,0
TXN109215,229.97,2025-07-15 07:02:16,grocery,credit_card,0,37,880,64.99,2.539,GB,BR,1,886.6,1,mobile,23.5,0,87.3,0,0,0,3,9,228.82,1,32.8,1,7,1,0,0,password,1,0,2,1
TXN109216,25.02,2025-07-15 07:19:59,entertainment,credit_card,0,57,38,18.27,0.369,GB,GB,0,2.3,0,mobile,96.1,0,15.9,0,0,0,2,7,60.26,1,23.8,0,7,1,0,0,biometric,1,1,0,0
TXN109217,56.96,2025-07-15 07:24:24,gas_station,credit_card,0,24,249,101.99,-0.442,BR,BR,0,4.1,0,tablet,85.3,0,28.6,0,0,0,0,4,0.0,0,7.0,0,7,1,0,0,otp,1,1,0,0
TXN109218,59.13,2025-07-15 07:45:49,online_retail,debit_card,0,57,580,33.61,0.759,US,MX,1,14.8,1,mobile,100.0,0,1.4,0,0,0,2,9,46.18,2,25.9,0,7,1,0,0,otp,1,1,0,0
TXN109219,19.87,2025-07-15 07:57:43,online_retail,digital_wallet,1,45,1203,22.28,-0.108,US,US,0,9.2,0,desktop,75.7,0,16.9,0,0,0,0,4,0.0,0,21.5,0,7,1,0,0,pin,1,1,0,0
TXN109220,80.27,2025-07-15 08:04:05,entertainment,debit_card,1,46,1106,55.07,0.458,BR,BR,0,22.2,0,pos_terminal,86.4,0,0.3,0,0,1,1,7,77.66,1,48.7,1,8,1,0,0,pin,1,1,0,0
TXN109221,55.13,2025-07-15 08:04:45,entertainment,credit_card,0,22,1382,46.49,0.186,CA,CA,0,0.0,0,pos_terminal,100.0,0,11.8,0,0,0,0,3,0.0,0,30.1,0,8,1,0,0,password,1,1,0,0
TXN109222,26.88,2025-07-15 08:13:20,subscription,credit_card,1,53,1049,29.95,-0.103,US,US,0,0.0,0,mobile,48.0,1,21.8,0,0,0,0,4,0.0,0,15.2,0,8,1,0,0,pin,1,1,0,0
TXN109223,20.47,2025-07-15 08:17:20,gas_station,digital_wallet,0,18,82,27.99,-0.269,US,US,0,0.0,0,desktop,72.5,0,1.8,0,0,0,0,10,0.0,0,10.1,0,8,1,0,0,otp,1,1,0,0
TXN109224,135.49,2025-07-15 08:30:25,clothing,credit_card,1,51,1452,110.31,0.228,AU,GB,1,36.3,1,mobile,68.9,0,20.6,0,0,0,2,11,350.68,1,8.3,0,8,1,0,0,none,1,1,0,0
TXN109225,170.71,2025-07-15 08:36:33,entertainment,digital_wallet,0,27,769,137.22,0.244,MX,MX,0,0.0,0,pos_terminal,90.5,0,0.0,0,0,0,0,15,0.0,0,10.4,0,8,1,0,0,otp,1,1,0,0
TXN109226,59.36,2025-07-15 08:40:26,restaurant,credit_card,0,22,419,45.79,0.296,US,US,0,0.0,0,mobile,74.4,0,22.2,0,0,0,1,4,47.13,1,6.0,0,8,1,0,0,otp,1,1,0,0
TXN109227,60.67,2025-07-15 08:42:18,entertainment,digital_wallet,1,44,1326,78.01,-0.222,US,US,0,17.1,0,mobile,86.7,0,7.3,0,0,0,2,9,77.42,1,29.0,0,8,1,0,0,biometric,1,1,0,0
TXN109228,16.38,2025-07-15 08:43:41,gas_station,credit_card,0,66,1123,50.86,-0.678,US,US,0,0.0,0,pos_terminal,69.1,0,14.0,0,0,0,1,10,39.4,1,6.6,0,8,1,0,0,otp,1,1,0,0
TXN109229,10.1,2025-07-15 08:50:31,clothing,credit_card,0,61,108,14.12,-0.285,US,US,0,5.7,0,desktop,100.0,0,25.3,0,0,0,0,5,0.0,0,12.9,0,8,1,0,0,biometric,1,1,0,0
TXN109230,49.11,2025-07-15 08:54:07,online_retail,debit_card,1,50,517,38.98,0.26,US,US,0,11.3,0,desktop,84.9,0,14.2,0,0,1,2,7,137.29,2,38.9,1,8,1,0,0,biometric,1,1,0,0
TXN109231,32.51,2025-07-15 09:04:27,electronics,credit_card,0,22,332,50.59,-0.357,US,IN,1,0.0,1,desktop,58.1,0,23.5,0,0,0,2,6,143.8,1,33.9,0,9,1,0,0,password,1,1,1,0
TXN109232,57.9,2025-07-15 09:05:18,home_improvement,digital_wallet,0,61,315,53.41,0.084,US,US,0,25.3,0,mobile,68.1,0,20.2,0,0,1,1,7,62.59,1,11.4,0,9,1,0,0,password,1,1,0,0
TXN109233,17.89,2025-07-15 09:08:34,online_retail,credit_card,1,44,282,51.71,-0.654,AU,AU,0,14.0,0,mobile,76.6,0,27.8,0,0,0,2,10,101.96,2,18.8,0,9,1,0,0,pin,1,1,0,0
TXN109234,135.51,2025-07-15 09:11:21,online_retail,credit_card,1,54,388,135.32,0.001,GB,JP,1,6.9,1,mobile,47.8,0,14.3,0,0,0,0,4,0.0,0,40.4,1,9,1,0,0,pin,1,1,0,0
TXN109235,38.02,2025-07-15 09:21:46,grocery,credit_card,0,54,1059,41.64,-0.087,FR,FR,0,11.1,0,desktop,78.2,0,0.0,0,0,0,0,4,0.0,0,0.0,0,9,1,0,0,password,1,1,0,0
TXN109236,29.84,2025-07-15 09:29:27,restaurant,debit_card,0,18,940,34.73,-0.141,US,US,0,0.0,0,mobile,50.9,0,20.2,0,0,0,0,8,0.0,0,8.3,0,9,1,0,0,otp,1,1,0,0
TXN109237,188.19,2025-07-15 09:35:03,home_improvement,debit_card,1,59,1312,207.85,-0.095,US,US,0,28.4,0,mobile,77.3,0,11.0,0,0,0,5,12,469.1,1,11.5,0,9,1,0,0,biometric,1,0,0,0
TXN109238,62.59,2025-07-15 09:36:47,grocery,debit_card,1,46,201,65.49,-0.044,US,US,0,36.9,0,pos_terminal,58.9,0,7.8,0,0,0,1,10,42.67,1,11.4,0,9,1,0,0,pin,1,1,0,0
TXN109239,35.23,2025-07-15 09:38:55,grocery,credit_card,1,55,481,31.87,0.105,FR,FR,0,0.0,0,pos_terminal,67.1,0,21.7,0,0,1,2,7,86.96,1,7.9,0,9,1,0,0,pin,1,1,0,0
TXN109240,73.71,2025-07-15 09:46:55,home_improvement,debit_card,0,56,1018,47.78,2.172,GB,GB,0,4.9,0,mobile,89.4,0,0.0,0,0,0,1,7,75.82,1,16.4,0,9,1,0,0,otp,0,1,1,0
TXN109241,23.95,2025-07-15 09:50:09,electronics,credit_card,0,52,1959,41.33,-0.421,FR,FR,0,2.2,0,pos_terminal,67.6,0,21.5,0,0,0,1,3,30.3,1,18.9,0,9,1,0,0,biometric,1,1,0,0
TXN109242,213.64,2025-07-15 09:58:11,clothing,debit_card,0,44,739,152.18,0.404,AU,AU,0,0.0,0,desktop,93.1,0,19.5,0,1,0,2,7,363.27,1,15.4,0,9,1,0,0,otp,1,1,0,0
TXN109243,24.57,2025-07-15 09:58:21,gas_station,credit_card,0,48,451,19.23,0.278,US,GB,1,0.0,1,desktop,68.5,0,16.5,0,1,0,2,8,34.14,2,14.5,0,9,1,0,0,otp,1,1,0,0
TXN109244,29.24,2025-07-15 10:02:37,jewelry,credit_card,1,20,421,35.04,-0.166,US,JP,1,0.0,1,mobile,74.6,0,24.1,0,0,0,1,6,26.52,1,42.8,0,10,1,0,0,pin,0,1,0,0
TXN109245,31.87,2025-07-15 10:02:51,grocery,debit_card,1,25,20,38.09,-0.163,US,US,0,13.3,0,pos_terminal,69.1,0,22.0,0,0,0,1,2,36.26,1,21.4,0,10,1,0,0,biometric,1,1,0,0
TXN109246,38.04,2025-07-15 10:16:50,restaurant,debit_card,1,48,436,28.86,0.318,US,US,0,16.5,0,mobile,71.0,0,24.0,1,0,0,0,12,0.0,0,12.9,0,10,1,0,0,pin,1,1,0,0
TXN109247,152.84,2025-07-15 10:17:24,gas_station,debit_card,1,27,511,157.92,-0.032,US,US,0,16.7,0,pos_terminal,82.7,0,4.8,0,0,0,2,8,273.41,2,4.9,0,10,1,0,0,pin,1,1,1,0
TXN109248,32.93,2025-07-15 10:20:04,clothing,debit_card,0,22,61,38.09,-0.135,US,US,0,0.0,0,desktop,34.9,1,17.2,0,0,0,0,11,0.0,0,12.6,0,10,1,0,0,otp,1,1,3,0
TXN109249,100.91,2025-07-15 10:20:34,clothing,digital_wallet,1,42,473,69.32,0.456,US,US,0,20.6,0,mobile,88.1,0,21.1,0,0,0,1,7,35.82,1,19.1,1,10,1,0,0,pin,1,1,0,0
TXN109250,49.61,2025-07-15 10:21:12,entertainment,credit_card,1,54,24,38.88,0.276,US,US,0,0.0,0,pos_terminal,62.0,0,18.3,0,0,0,0,12,0.0,0,17.7,0,10,1,0,0,biometric,1,1,0,0
TXN109251,107.11,2025-07-15 10:21:54,grocery,digital_wallet,1,38,206,76.64,0.398,CA,CA,0,27.7,0,mobile,89.7,0,0.0,0,0,0,4,10,128.3,1,22.2,0,10,1,0,0,pin,1,1,0,0
TXN109252,41.82,2025-07-15 10:25:24,restaurant,debit_card,0,54,735,52.65,-0.206,CA,CA,0,16.3,0,pos_terminal,66.4,0,22.0,0,0,1,2,7,81.57,1,12.0,0,10,1,0,0,password,1,1,0,0
TXN109253,28.31,2025-07-15 10:30:06,online_retail,debit_card,1,41,1423,62.24,-0.545,US,US,0,1.8,0,desktop,66.4,0,6.6,0,0,0,1,10,64.5,1,17.6,0,10,1,0,0,pin,1,1,0,0
TXN109254,108.39,2025-07-15 10:31:29,electronics,credit_card,0,38,282,121.1,-0.105,DE,DE,0,0.0,0,mobile,72.0,0,9.9,0,0,0,1,10,43.34,1,23.3,0,10,1,0,0,otp,1,1,0,0
TXN109255,91.16,2025-07-15 10:42:29,entertainment,credit_card,1,41,418,61.0,0.494,US,US,0,4.4,0,pos_terminal,75.3,0,26.5,0,1,0,1,7,75.29,1,21.9,0,10,1,0,0,biometric,1,1,0,0
TXN109256,25.07,2025-07-15 10:47:00,grocery,debit_card,1,51,249,57.04,-0.56,US,US,0,26.4,0,desktop,84.6,0,12.5,0,0,1,3,11,172.66,2,9.9,0,10,1,0,0,biometric,1,1,0,0
TXN109257,27.78,2025-07-15 10:50:07,grocery,digital_wallet,1,56,426,31.57,-0.12,GB,GB,0,37.1,0,mobile,65.8,0,8.8,0,0,1,6,12,153.57,2,6.0,0,10,1,0,0,pin,1,1,0,0
TXN109258,20.1,2025-07-15 10:58:00,electronics,credit_card,1,36,301,22.22,-0.095,US,AE,1,8.8,1,tablet,67.1,0,21.8,0,0,0,0,5,0.0,0,33.3,0,10,1,0,0,biometric,1,1,0,0
TXN109259,35.58,2025-07-15 10:59:39,clothing,credit_card,0,31,73,41.58,-0.144,GB,GB,0,12.2,0,mobile,68.9,0,17.7,0,0,0,0,5,0.0,0,8.7,0,10,1,0,0,otp,1,1,0,0
TXN109260,47.81,2025-07-15 11:03:39,online_retail,credit_card,1,37,1670,44.51,0.074,US,US,0,0.0,0,pos_terminal,96.3,0,31.1,0,0,0,2,9,76.04,1,20.0,0,11,1,0,0,pin,1,1,0,0
